0,0,-100,0,0,0,-100,-100,-46.5,0,0,0,0,0,0,0
0,0,152.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,450,0,0,0,0,0,0,-46.5,0,0,0,0
0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0
0,-186.5,0,0,0,0,150,0,0,0,0,0,0,-46.5,0,0
0,0,-100,0,0,0,0,300,0,0,0,0,0,0,0,0
0,-86.5,0,-100,0,0,150,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-136.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,163.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,163.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
