0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1200,-300,-300,-100,-100,-200,0,-100,0,0,0,0,0,0
0,0,0,-100,1300,0,0,0,0,0,-200,0,0,0,0,0
0,0,-700,0,1700,-100,0,0,0,0,0,0,0,0,0,0
0,0,-100,0,0,0,0,-100,0,0,0,0,0,0,0,0
0,0,100,0,0,0,2900,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0
0,0,-600,-1100,0,-200,-100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
