0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-100,-100,-300,-100,-100,-100,0,-100,0,0,0,0,0,0
0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-700,0,1200,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,700,0,100,0,0,0,0,0,0,0,0
0,0,100,0,0,0,1700,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0
0,0,-300,-100,0,0,-100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
