0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1000,-300,-300,-100,-100,-200,0,-100,0,0,0,0,0,0
0,0,0,-100,1100,0,0,0,0,0,-200,0,0,0,0,0
0,0,-700,0,1700,0,0,0,0,0,0,0,0,0,0,0
0,0,-100,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,100,0,0,0,3100,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,3400,0,0,0,0,0,0,0,0
0,0,-600,-1200,0,-100,-100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
