0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,200,0,-100,-100,-100,-100,0,-100,0,0,0,0,0,0
0,0,0,300,0,-200,-100,0,0,0,0,0,0,0,0,0
0,0,-400,0,800,0,0,-100,0,0,0,0,0,0,0,0
0,0,-200,400,0,100,0,-100,0,0,0,0,0,0,0,0
0,0,-200,0,0,0,200,0,0,0,0,0,0,0,0,0
0,0,-100,0,-100,-100,0,900,0,0,0,0,0,0,0,0
0,0,-100,0,-100,-500,300,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
