0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,-100,-100,-100,-100,0,-100,0,0,0,0,0,0
0,0,0,200,0,-200,-100,0,0,0,0,0,0,0,0,0
0,0,-400,0,700,0,0,-100,0,0,0,0,0,0,0,0
0,0,-200,400,0,0,0,-100,0,0,0,0,0,0,0,0
0,0,-200,0,0,0,100,0,0,0,0,0,0,0,0,0
0,0,-100,0,-100,-100,0,800,0,0,0,0,0,0,0,0
0,0,-100,0,-100,-500,300,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
