0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-100,-100,-300,-100,-100,-100,0,-100,0,0,0,0,0,0
0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-700,0,1400,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,900,0,100,0,0,0,0,0,0,0,0
0,0,100,0,0,0,1900,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0
0,0,-500,-100,0,0,-100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
