0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1800,-300,-300,-100,-100,-200,0,-100,0,0,0,0,0,0
0,0,0,-100,1900,0,0,0,0,0,-200,0,0,0,0,0
0,0,-700,0,1700,200,0,-200,0,0,0,0,0,0,0,0
0,0,-100,500,0,0,-100,-100,0,0,0,0,0,0,0,0
0,0,100,-100,0,0,3200,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0
0,0,-600,-1100,0,-300,100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
