0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2100,-300,-300,-100,-100,-200,0,-100,0,0,0,0,0,0
0,0,0,-100,2200,0,0,0,0,0,-200,0,0,0,0,0
0,0,-700,0,1700,500,0,-200,0,0,0,0,0,0,0,0
0,0,-100,800,0,0,-100,-100,0,0,0,0,0,0,0,0
0,0,100,-100,0,0,3500,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0
0,0,-600,-1100,0,-300,100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
