0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,-300,-300,-100,-100,-200,0,-100,0,0,0,0,0,0
0,0,0,-100,200,0,0,0,0,0,-200,0,0,0,0,0
0,0,-700,0,1700,0,0,0,0,0,0,0,0,0,0,0
0,0,-100,0,0,900,0,100,0,0,0,0,0,0,0,0
0,0,100,0,0,0,2200,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,2500,0,0,0,0,0,0,0,0
0,0,-600,-300,0,-100,-100,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
